"code";"wording";"supplementaryUnit";"parentCode"
"2840 19";"Borates; peroxoborates (perborates) > Tétraborate de disodium (borax raffiné) > autre";"";"2840"
"2840 19 10";"Borates; peroxoborates (perborates) > Tétraborate de disodium (borax raffiné) > autre > Tétraborate de disodium pentahydraté";"-";"2840 19"
"2840 19 90";"Borates; peroxoborates (perborates) > Tétraborate de disodium (borax raffiné) > autre > autre";"-";"2840 19"
"2840 20";"Borates; peroxoborates (perborates) > autres borates";"";"2840"
"2840 20 10";"Borates; peroxoborates (perborates) > autres borates > Borates de sodium, anhydres";"-";"2840 20"
"2840 20 90";"Borates; peroxoborates (perborates) > autres borates > autres";"-";"2840 20"
"2840 30 00";"Borates; peroxoborates (perborates) > Peroxoborates (perborates)";"-";"2840"
"2841";"Sels des acides oxométalliques ou peroxométalliques";"";"28"
"2841 30 00";"Sels des acides oxométalliques ou peroxométalliques > Dichromate de sodium";"-";"2841"
"2841 50 00";"Sels des acides oxométalliques ou peroxométalliques > autres chromates et dichromates; peroxochromates";"-";"2841"
"2841 61 00";"Sels des acides oxométalliques ou peroxométalliques > Manganites, manganates et permanganates > Permanganate de potassium";"-";"2841"
"2841 69 00";"Sels des acides oxométalliques ou peroxométalliques > Manganites, manganates et permanganates > autres";"-";"2841"
"2841 70 00";"Sels des acides oxométalliques ou peroxométalliques > Molybdates";"-";"2841"
"2841 80 00";"Sels des acides oxométalliques ou peroxométalliques > Tungstates (wolframates)";"-";"2841"
"2841 90";"Sels des acides oxométalliques ou peroxométalliques > autres";"";"2841"
"2841 90 30";"Sels des acides oxométalliques ou peroxométalliques > autres > Zincates, vanadates";"-";"2841 90"
"2841 90 85";"Sels des acides oxométalliques ou peroxométalliques > autres > autres";"-";"2841 90"
"2842";"Autres sels des acides ou peroxoacides inorganiques (y compris les aluminosilicates de constitution chimique définie ou non), autres que les azotures";"";"28"
"2842 10 00";"Autres sels des acides ou peroxoacides inorganiques (y compris les aluminosilicates de constitution chimique définie ou non), autres que les azotures > Silicates doubles ou complexes, y compris les aluminosilicates de constitution chimique définie ou non";"-";"2842"
"2842 90";"Autres sels des acides ou peroxoacides inorganiques (y compris les aluminosilicates de constitution chimique définie ou non), autres que les azotures > autres";"";"2842"
"2842 90 10";"Autres sels des acides ou peroxoacides inorganiques (y compris les aluminosilicates de constitution chimique définie ou non), autres que les azotures > autres > Sels simples, doubles ou complexes des acides du sélénium ou du tellure";"-";"2842 90"
"2842 90 80";"Autres sels des acides ou peroxoacides inorganiques (y compris les aluminosilicates de constitution chimique définie ou non), autres que les azotures > autres > autres";"-";"2842 90"
"2843";"Métaux précieux à l'état colloïdal; composés inorganiques ou organiques de métaux précieux, de constitution chimique définie ou non; amalgames de métaux précieux";"";"28"
"2843 10";"Métaux précieux à l'état colloïdal; composés inorganiques ou organiques de métaux précieux, de constitution chimique définie ou non; amalgames de métaux précieux > Métaux précieux à l'état colloïdal";"";"2843"
"2843 10 10";"Métaux précieux à l'état colloïdal; composés inorganiques ou organiques de métaux précieux, de constitution chimique définie ou non; amalgames de métaux précieux > Métaux précieux à l'état colloïdal > Argent";"-";"2843 10"
"2843 10 90";"Métaux précieux à l'état colloïdal; composés inorganiques ou organiques de métaux précieux, de constitution chimique définie ou non; amalgames de métaux précieux > Métaux précieux à l'état colloïdal > autres";"-";"2843 10"
"2843 21 00";"Métaux précieux à l'état colloïdal; composés inorganiques ou organiques de métaux précieux, de constitution chimique définie ou non; amalgames de métaux précieux > Composés d'argent > Nitrate d'argent";"-";"2843"
"2843 29 00";"Métaux précieux à l'état colloïdal; composés inorganiques ou organiques de métaux précieux, de constitution chimique définie ou non; amalgames de métaux précieux > Composés d'argent > autres";"-";"2843"
"2843 30 00";"Métaux précieux à l'état colloïdal; composés inorganiques ou organiques de métaux précieux, de constitution chimique définie ou non; amalgames de métaux précieux > Composés d'or";"g";"2843"
"2843 90";"Métaux précieux à l'état colloïdal; composés inorganiques ou organiques de métaux précieux, de constitution chimique définie ou non; amalgames de métaux précieux > autres composés; amalgames";"";"2843"
"2843 90 10";"Métaux précieux à l'état colloïdal; composés inorganiques ou organiques de métaux précieux, de constitution chimique définie ou non; amalgames de métaux précieux > autres composés; amalgames > Amalgames";"-";"2843 90"
"2843 90 90";"Métaux précieux à l'état colloïdal; composés inorganiques ou organiques de métaux précieux, de constitution chimique définie ou non; amalgames de métaux précieux > autres composés; amalgames > autres";"g";"2843 90"
"2844";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits";"";"28"
"2844 10";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium naturel et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium naturel ou des composés de l'uranium naturel";"";"2844"
"2844 10 10";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium naturel et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium naturel ou des composés de l'uranium naturel > Uranium naturel > brut; déchets et débris (Euratom)";"kg U";"2844 10"
"2844 10 30";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium naturel et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium naturel ou des composés de l'uranium naturel > Uranium naturel > ouvré (Euratom)";"kg U";"2844 10"
"2844 10 50";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium naturel et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium naturel ou des composés de l'uranium naturel > Ferro-uranium";"kg U";"2844 10"
"2844 10 90";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium naturel et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium naturel ou des composés de l'uranium naturel > autres (Euratom)";"kg U";"2844 10"
"2844 20";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium enrichi en U 235 et ses composés; plutonium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium enrichi en U 235, du plutonium ou des composés de ces produits";"";"2844"
"2844 20 25";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium enrichi en U 235 et ses composés; plutonium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium enrichi en U 235, du plutonium ou des composés de ces produits > Uranium enrichi en U 235 et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium enrichi en U 235 ou des composés de ces produits > Ferro-uranium";"gi F/S";"2844 20"
"2844 20 35";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium enrichi en U 235 et ses composés; plutonium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium enrichi en U 235, du plutonium ou des composés de ces produits > Uranium enrichi en U 235 et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium enrichi en U 235 ou des composés de ces produits > autres (Euratom)";"gi F/S";"2844 20"
"2844 20 51";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium enrichi en U 235 et ses composés; plutonium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium enrichi en U 235, du plutonium ou des composés de ces produits > Plutonium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant du plutonium ou des composés de ces produits > Mélanges d'uranium et de plutonium > Ferro-uranium";"gi F/S";"2844 20"
"2844 20 59";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium enrichi en U 235 et ses composés; plutonium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium enrichi en U 235, du plutonium ou des composés de ces produits > Plutonium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant du plutonium ou des composés de ces produits > Mélanges d'uranium et de plutonium > autres (Euratom)";"gi F/S";"2844 20"
"2844 20 99";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium enrichi en U 235 et ses composés; plutonium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium enrichi en U 235, du plutonium ou des composés de ces produits > Plutonium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant du plutonium ou des composés de ces produits > autres";"gi F/S";"2844 20"
"2844 30";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium appauvri en U 235 et ses composés; thorium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium appauvri en U 235, du thorium ou des composés de ces produits";"";"2844"
"2844 30 11";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium appauvri en U 235 et ses composés; thorium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium appauvri en U 235, du thorium ou des composés de ces produits > Uranium appauvri en U 235; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium appauvri en U 235 ou des composés de ce produit > Cermets";"-";"2844 30"
"2844 30 19";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium appauvri en U 235 et ses composés; thorium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium appauvri en U 235, du thorium ou des composés de ces produits > Uranium appauvri en U 235; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium appauvri en U 235 ou des composés de ce produit > autres";"-";"2844 30"
"2844 30 51";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium appauvri en U 235 et ses composés; thorium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium appauvri en U 235, du thorium ou des composés de ces produits > Thorium; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant du thorium ou des composés de ce produit > Cermets";"-";"2844 30"
"2844 30 55";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium appauvri en U 235 et ses composés; thorium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium appauvri en U 235, du thorium ou des composés de ces produits > Thorium; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant du thorium ou des composés de ce produit > autres > brut; déchets et débris (Euratom)";"-";"2844 30"
"2844 30 61";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium appauvri en U 235 et ses composés; thorium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium appauvri en U 235, du thorium ou des composés de ces produits > Thorium; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant du thorium ou des composés de ce produit > autres > ouvré > Barres, profilés, fils, tôles, bandes et feuilles (Euratom)";"-";"2844 30"
"2844 30 69";"Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) et leurs composés; mélanges et résidus contenant ces produits > Uranium appauvri en U 235 et ses composés; thorium et ses composés; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant de l'uranium appauvri en U 235, du thorium ou des composés de ces produits > Thorium; alliages, dispersions (y compris les cermets), produits céramiques et mélanges renfermant du thorium ou des composés de ce produit > autres > ouvré > autres (Euratom)";"-";"2844 30"
