"code";"wording";"supplementaryUnit";"parentCode"
"1604 13 90";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Sardines, sardinella and brisling or sprats > Other";"-";"1604 13"
"1604 14";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Tuna, skipjack and bonito (Sarda spp.)";"";"1604"
"1604 14 21";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Tuna, skipjack and bonito (Sarda spp.) > Tuna and skipjack > Skipjack > In vegetable oil";"-";"1604 14"
"1604 14 26";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Tuna, skipjack and bonito (Sarda spp.) > Tuna and skipjack > Skipjack > Other > Fillets known as ‘loins’";"-";"1604 14"
"1604 14 28";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Tuna, skipjack and bonito (Sarda spp.) > Tuna and skipjack > Skipjack > Other > Other";"-";"1604 14"
"1604 14 31";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Tuna, skipjack and bonito (Sarda spp.) > Tuna and skipjack > Yellowfin tuna (Thunnus albacares) > In vegetable oil";"-";"1604 14"
"1604 14 36";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Tuna, skipjack and bonito (Sarda spp.) > Tuna and skipjack > Yellowfin tuna (Thunnus albacares) > Other > Fillets known as ‘loins’";"-";"1604 14"
"1604 14 38";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Tuna, skipjack and bonito (Sarda spp.) > Tuna and skipjack > Yellowfin tuna (Thunnus albacares) > Other > Other";"-";"1604 14"
"1604 14 41";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Tuna, skipjack and bonito (Sarda spp.) > Tuna and skipjack > Other > In vegetable oil";"-";"1604 14"
"1604 14 46";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Tuna, skipjack and bonito (Sarda spp.) > Tuna and skipjack > Other > Other > Fillets known as ‘loins’";"-";"1604 14"
"1604 14 48";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Tuna, skipjack and bonito (Sarda spp.) > Tuna and skipjack > Other > Other > Other";"-";"1604 14"
"1604 14 90";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Tuna, skipjack and bonito (Sarda spp.) > Bonito (Sarda spp.)";"-";"1604 14"
"1604 15";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Mackerel";"";"1604"
"1604 15 11";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Mackerel > Of the species Scomber scombrus and Scomber japonicus > Fillets";"-";"1604 15"
"1604 15 19";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Mackerel > Of the species Scomber scombrus and Scomber japonicus > Other";"-";"1604 15"
"1604 15 90";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Mackerel > Of the species Scomber australasicus";"-";"1604 15"
"1604 16 00";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Anchovies";"-";"1604"
"1604 17 00";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Eels";"-";"1604"
"1604 18 00";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Shark fins";"-";"1604"
"1604 19";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Other";"";"1604"
"1604 19 10";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Other > Salmonidae, other than salmon";"-";"1604 19"
"1604 19 31";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Other > Fish of the genus Euthynnus, other than skipjack (Euthynnus (Katsuwonus) pelamis) > Fillets known as ‘loins’";"-";"1604 19"
"1604 19 39";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Other > Fish of the genus Euthynnus, other than skipjack (Euthynnus (Katsuwonus) pelamis) > Other";"-";"1604 19"
"1604 19 50";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Other > Fish of the species Orcynopsis unicolor";"-";"1604 19"
"1604 19 91";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Other > Other > Fillets, raw, merely coated with batter or breadcrumbs, whether or not pre-fried in oil, frozen";"-";"1604 19"
"1604 19 92";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Other > Other > Other > Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)";"-";"1604 19"
"1604 19 93";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Other > Other > Other > Coalfish (Pollachius virens)";"-";"1604 19"
"1604 19 94";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Other > Other > Other > Hake (Merluccius spp., Urophycis spp.)";"-";"1604 19"
"1604 19 95";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Other > Other > Other > Alaska pollack (Theragra chalcogramma) and pollack (Pollachius pollachius)";"-";"1604 19"
"1604 19 97";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Fish, whole or in pieces, but not minced > Other > Other > Other > Other";"-";"1604 19"
"1604 20";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Other prepared or preserved fish";"";"1604"
"1604 20 05";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Other prepared or preserved fish > Preparations of surimi";"-";"1604 20"
"1604 20 10";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Other prepared or preserved fish > Other > Of salmon";"-";"1604 20"
"1604 20 30";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Other prepared or preserved fish > Other > Of Salmonidae, other than salmon";"-";"1604 20"
"1604 20 40";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Other prepared or preserved fish > Other > Of anchovies";"-";"1604 20"
"1604 20 50";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Other prepared or preserved fish > Other > Of sardines, bonito, mackerel of the species Scomber scombrus and Scomber japonicus, fish of the species Orcynopsis unicolor";"-";"1604 20"
"1604 20 70";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Other prepared or preserved fish > Other > Of tuna, skipjack or other fish of the genus Euthynnus";"-";"1604 20"
"1604 20 90";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Other prepared or preserved fish > Other > Of other fish";"-";"1604 20"
"1604 31 00";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Caviar and caviar substitutes > Caviar";"-";"1604"
"1604 32 00";"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs > Caviar and caviar substitutes > Caviar substitutes";"-";"1604"
"1605";"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved";"";"16"
"1605 10 00";"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved > Crab";"-";"1605"
"1605 21";"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved > Shrimps and prawns > Not in airtight containers";"";"1605"
"1605 21 10";"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved > Shrimps and prawns > Not in airtight containers > In immediate packings of a net content not exceeding 2 kg";"-";"1605 21"
"1605 21 90";"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved > Shrimps and prawns > Not in airtight containers > Other";"-";"1605 21"
"1605 29 00";"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved > Shrimps and prawns > Other";"-";"1605"
"1605 30";"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved > Lobster";"";"1605"
"1605 30 10";"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved > Lobster > Lobster meat, cooked, for the manufacture of lobster butter or of lobster pastes, pâtés, soups or sauces";"-";"1605 30"
